text,sentiment,sourcesheet,unanimous,annotator_1,annotator_2,annotator_3
چوری چھپے کویت میں بھی شراب پی جاتی ہے کیونکہ قانوناً ممنوع ہ,negative,food and recipes,True,neg,neg,neg
تو آپ کی رائے میں سمندر کی مخلوق کھانے کے بارے میں کیا کرنا چاہئے؟,neutral,food and recipes,True,neu,neu,neu
جی بالکل کیکڑا مچھلی نہیں ہے,negative,food and recipes,False,neg,pos,neg
انتہائی صورت کا حکم تو حرام جانور کے بارے میں ہوتا ہے تو کیا آپ کینگرو کو حرام سمجھتے ہیں ؟,negative,food and recipes,False,neu,neg,neg
بہرحال جب ایک چیز کو ایک بار اجتہاد سے حلال قرار دے دیا گیا ہے تو پھر اسے حرام قرار دینے کی وجہ سمجھ نہیں آتی ما سوائے یہ کہ ڈیڑھ اینٹ کی مسجد بنانا معذرت کے ساتھ مگر ہمارے فقہی علماء یہی کچھ ہی کرتے ہیں,neutral,food and recipes,False,neu,pos,neu
اچھا چلیں بھینس کھانا حلال یا حرام؟ کیونکہ اس کے متعلق بھی قرآن و سنت رسول میں صراحتا کچھ نہیں ملت,negative,food and recipes,False,neg,neu,neg
حلال حرام کو رہنے دیں کیکڑے کا ذائقہ انجوائے کری,positive,food and recipes,False,pos,neu,pos
یہ ڈش خاص طور پر کواتین کے لئے ہے مجھ سے تو کھٹی چیزیں خاص طور کھائی نہیں جاتی ہیں اس لئے میں بالکل اپنے بچوں کی ماں کو بھی یہ ترکیب دیکھنے سے بچاؤں گا کہ کہیں وہ اسے پکا ہی نا لے,negative,food and recipes,False,neu,neg,neg
یہ انتہائی کھٹا ہوتا ہے کبھی استعمال کیجئے گا بھی نہیں,negative,food and recipes,True,neg,neg,neg
ویسے آپ املی کم ڈال لیجیے گا یہ اتنا کھٹا بنتا نہیں ہے جتنا لگ رہا ہے کیونکہ آلو ہیں نا ,neutral,food and recipes,True,neu,neu,neu
یعنی ضرور استعمال کرنا چاہئیے اڈونچر,positive,food and recipes,True,pos,pos,pos
جی یہ صرف لڑکیوں کے لئے ہی اڈونچر ہو سکتا ہے,positive,food and recipes,False,pos,neu,pos
واہ جی واہ کیا کھٹے آلو ہیں,positive,food and recipes,True,pos,pos,pos
ویسے میں جو کھٹے آلو بناتی ہوں وہ مختلف ہیں,neutral,food and recipes,True,neu,neu,neu
میں نے تو پہلے ہی کہا تھا کہ یہ لڑکیوں کی ڈش ہے,neutral,food and recipes,True,neu,neu,neu
آپ بنا آمچور کے ہی کھا لیجیئے اتنے بھی کھٹے نہیں ہوتے اور روٹی کے ساتھ کھائیں گے تو کھٹاس اور بھی کم ہو جائے گی,negative,food and recipes,False,neg,neu,neg
جی نہیں ہمارے ہاں تو سبھی کھاتے ہیں بلکہ میرے بھائی کو بہت پسند ہیں جب بھی کھانا بھائی کی پسند کا نہ ہو وہ کہتا ہے آلو بنا دو,neutral,food and recipes,False,neu,pos,neu
ماہی احمد آمچور اگر آلو میں استعمال کرو تو بہت کم ڈالنا کیونکہ زیادہ مقدار میں ڈالو گی تو کھٹاس کی بجائے عجیب سا زائقہ ہو جائے گا,negative,food and recipes,False,neu,neg,neg
امی بناتی ہیں ٹماٹر کے ساتھ پھر وہ سالن جیسا بن جاتا ہے,neutral,food and recipes,True,neu,neu,neu
ہمم اگر اوپر بتائی گئی مقدار کے ساتھ ڈالوں تو کتنا؟,neutral,food and recipes,True,neu,neu,neu
میں ٹماٹر کا پیسٹ پہلے بنا کر بعد میں جیسے آپ نے املی ڈال کر دم پر لگایا ایسے آلو پر ڈال کر دم پر لگاتی ہوں,neutral,food and recipes,True,neu,neu,neu
مجھے کھٹے بینگن یاد آ گئے,neutral,food and recipes,True,neu,neu,neu
وہ بھی بہت طریقوں سے بنتے ہیں,neutral,food and recipes,True,neu,neu,neu
ایک تو دہی والے اور ایک املی والے,neutral,food and recipes,True,neu,neu,neu
مگر ہمارے ہاں زیادہ مصالحہ جات والے پسند نہیں کیے جاتے,negative,food and recipes,False,neg,neu,neg
آپ کے بھائی کی عمر کافی کم ہوگی یا ابھی کافی نوجوانی کا وقت ہوگا مجھے بھی ٹین ایجری میں گول گپے بہت پسند تھے مگر اب کھٹاس برداشت نہیں ہوتی,neutral,food and recipes,False,neu,pos,neu
ویسے میرے ابو کو بھی پسند ہیں اور وہ تو ٹین ایجر نہیں,neutral,food and recipes,False,neu,pos,neu
اچھا تو اب سے 2 بھائیوں کے لیئے بنانے پڑیں گے چلو شاباش آلو بنا دو,positive,food and recipes,True,pos,pos,pos
 جب بناؤ تو بتا دینا ہم صرف کھانے والی ذمہ داری قبول کر سکتے ہیں ہُنہہہہ ,positive,food and recipes,False,neu,pos,pos
ماہی احمد نے جو آلو بنائے ہیں وہ آپ کھا لیں ماہی احمد کو میں ایک اور چیز بنا کر دینے والی ہوں,neutral,food and recipes,True,neu,neu,neu
یہ بیمانی ہے بچو جی میں آلو کھاؤں اور وہ مزے مزے کی چیزیں  کیوں بھئی ؟؟,neutral,food and recipes,False,neu,neg,neu
بہت خوب ماہی سوچ رہی ہو ان آلوؤں سے سموسے بنا لوں؟,positive,food and recipes,True,pos,pos,pos
آلو بھی تو مزے کے ہیں ناں دیکھیں املی بھی ہے ان میں,positive,food and recipes,True,pos,pos,pos
اور سب سے اچھی بات یہ کہ ماہی احمد نے خود اپنے صابن سے دھلے پیارے پیارے ہاتھوں سے بنائے ہیں,positive,food and recipes,True,pos,pos,pos
اچھا خیال ہے مگر سموسوں میں تو کھٹاس کم ہو جائے گی,positive,food and recipes,True,pos,pos,pos
جی میرا خیال ہے ہلکی کھٹاس ہی اچھی لگے گی ,positive,food and recipes,False,pos,neu,pos
سموسے تو میں بھی شوق سے کھاتا ہوں,positive,food and recipes,True,pos,pos,pos
لو جناب ہمارے کام کی چیز بھی بن گئی,neutral,food and recipes,False,neu,pos,neu
بس پھر آپ کے بچوں کی ماں کو کہتے ہیں ماہی احمد کے خاص چٹپٹے کھٹے آلو سموسوں میں بھر کر لئیق احمد بھائی کو کھلا دیں,positive,food and recipes,False,pos,neu,pos
ترکیب سے متعلق تحریر پڑھ کر مزہ آیا باقی جب آپ لوگوں نے کھلائے تو دیکھیں گے,positive,food and recipes,True,pos,pos,pos
ارے بھئی آج کا روزہ ویسے ہی سخت جارہا ہے اوپر سے اتنی چٹپٹی چیزیں پڑھ لیں اف ,negative,food and recipes,False,neg,neu,neg
آپ کو پیاس نہ لگے اس لیے چٹپٹی چیزیں دکھائیں اور پڑھائیں,positive,food and recipes,False,pos,neu,pos
بنانے نہیں ہوتے تو مفت میں کھانے بھی نہیں ہوتے بہت مشہور ڈاکٹر کا کہنا ہے کہ اگر یوں مفت کی چیزیں کھائی جائیں تو اس سے بندہ جلدی بوڑھا ہوجاتا ہے,negative,food and recipes,False,neu,neg,neg
سموسوں کی بھی خوب کہی آپی ایک نیا قصہ یاد آگیا اپنا ہی ,positive,food and recipes,True,pos,pos,pos
ہاں تو اچھی بات ہوئی نا وقت اچھا مزے دار چٹپٹا سا کٹ گیا,positive,food and recipes,True,pos,pos,pos
ویسے یہ ترکیب خاص طور پر پردیسیوں کے لئیے تھی گھر میں ہو تو بندہ گھر کی خواتین سے کہہ کر ہی بنوا لیتا ہے مزے مزے کی پیچیدہ ڈش,positive,food and recipes,False,pos,neu,pos
وہ تو میں نے ختم کر دیے تھے جب تک آپ نے تجویز پیش کی,neutral,food and recipes,True,neu,neu,neu
اور سب کہتے کہ اس ڈش کے تیار کرنے کے لئے خود تیار ہونا اشد ضروری ہے ,positive,food and recipes,False,pos,neu,pos
جی جناب ضرور کریں گے ابھی وہ تیاری کے مراحل میں ہے جیسے ہی تیار ہوئی منظر عام پر لائی جائے گی,neutral,food and recipes,True,neu,neu,neu
کھوئے والا زعفرانی زردہ بنانے کا انتہائی آسان طریقہ,positive,food and recipes,True,pos,pos,pos
لئیق احمد بھائی یہ روزے کے بعد بھی تو بن سکتا تھا ,neutral,food and recipes,True,neu,neu,neu
یا کم از کم بغیر تصویر کے بنا لیتے ,neutral,food and recipes,True,neu,neu,neu
پتہ نہیں کتنا صبر کرنا پڑے کیونکہ فی الحال تو کوئی سبیل افطار کے بعد بھی نظر نہیں آرہی اس نعمتِ شیریں کی دستیابی کی,negative,food and recipes,False,neg,pos,neg
واقعی بہت مزیدار لگ رہا ہے  اب تو کھانے کے بعد ہی پتہ چلے گا کہ واقعی مزیدار ہے یا صرف تصویر میں مزیدار ہے,positive,food and recipes,True,pos,pos,pos
زبردست بھائی  ویسے یہ اشرفیاں سونے کی لیں یا چاندی کی؟,positive,food and recipes,True,pos,pos,pos
یہ مختلف پھلوں کے مربے ہوتے ہیں جنہیں اشرفیاں کہتے ہیں غالباً,neutral,food and recipes,True,neu,neu,neu
جی ہاں آپ نے درست کہا اس کو ’مربہ اشرفی‘ ہی کہتے ہیں ویسے ذاتی طور پر مجھے اس کے گہرے رنگ اور ذائقہ پسند نہیں ہے اگرچہ اس کو زردے میں اکثر دیکھا جاتا ہےاس کے علاوہ یہاں پر باورچی زردے میں دو مزید اشیاء بھی ڈالتے ہیں ایک ’کروندا‘ زیتون کی طرح کا ایک پھل ہے اور دوسرے ’نارنج‘ کنو یا مالٹے کے چھلکے کی کترن,neutral,food and recipes,False,neu,pos,neu
اچھا ٹائم ملے تو کوشش کرتے ہیں,positive,food and recipes,False,pos,neu,pos
پانی کی مقدار کا خیال رکھئے گا ورنہ چاول ’پپہا‘ بن جائیں گے,positive,food and recipes,False,pos,neu,pos
ہہممم اچھی ترکیب ہے لیکن جو دہی پانچ پانچ منٹ کے وقفے سے ڈالنا ہے کیا ضروری پانچ پانچ منٹ کے بعد ہی ڈالنا ہے,positive,food and recipes,True,pos,pos,pos
پانچ پانچ منٹ لازمی نہیں چاہیں تو چھ منفی ایک منٹ چاہیں تو چار جمع ایک منٹ کوئی زبر دستی نہیں ہےاس سے دہی اور مصالحہ اچھی طرح ہم جان ہو جائیں گےورنہ تیل اور مصالحہ اور دہی الگ الگ رہ جائیں گے اور ذائقہ عجیب سا لگے گا ,negative,food and recipes,False,neg,neu,neg
اس ترکیب میں ایک اور اچھی بات ہے کہ آپ اگر میرے جیسے ملک میں رہ رہے ہوں جہاں سبز دھنیا اور ہری مرچ جیسی نعمتیں میسر نہ ہوں ان کے بغیر بھی کام چل جائے گا بس دہی گوشت تیل اور کالی مرچ پسی ہوئی اور نمک لازمی ہیںمیری طرح اناڑی ہوں تو بھی کام چل جائے گا اور یہ مصالحہ جات درمیانی ذائقے کے ہیں تھوڑا کمی بیشی سے فرق نہیں پڑے گا,positive,food and recipes,True,pos,pos,pos
اتنی آسانی سے نہیں بنتی پنڈی والی بنی کی کڑاہی,negative,food and recipes,False,neg,neu,neg
ویسے عام سی نہیں کوئی خاص سی کڑاہی بتاؤ یار,positive,food and recipes,False,pos,neu,pos
ایسی کڑاہی جس میں صرف مرغی ہی نہیں بلکہ,neutral,food and recipes,True,neu,neu,neu
تلا جاتا ہو ,neutral,food and recipes,True,neu,neu,neu
یہ تو اچھا مزے کا سوال ہوگیا بھئی کہ کڑاہی میں کیا کیا تلا جا سکتا ہے سوائے------کے؟,positive,food and recipes,True,pos,pos,pos
مجھے بالکل نہیں پسند اور باقی یہ بات کہ خاص کڑاہی بتاؤں ابھی اسی کو پکا کر دیکھیں پھر بات ہوگی میں پکا کر دیکھ چکا ہوں کڑاہی میں ----------------------کے علاوہ باقی اکثر چیزیں پک جاتی ہیں,negative,food and recipes,True,neg,neg,neg
جی جناب بنا کر دیکھیںویسے ابھی تو میں کسی وقت چکن قورمہ کی ترکیب بھی بھیج سکتا ہوں ابھی بنا کر اور کھا کر بیٹھا ہوں اور اب تک اللہ پاک کا شکر ادا کیے جا رہا ہوں کہ فن لینڈ بیٹھے امی کے ہاتھ کے بنے کھانے کا مزا آ گیا پورے 4 ماہ بعد ,positive,food and recipes,True,pos,pos,pos
ماشاء اللہ میں کل ھی ٹرائی کرتا ھوں ,positive,food and recipes,True,pos,pos,pos
آپ پلیز یہ زحمت کر ہی دیںمجھے واقعی انڈا فرائی کرنا نہیں آتاجیسا آپ کو آتا ہے,negative,food and recipes,True,neg,neg,neg
مجھے کوئی سپیشل قسم کا تو تلنا فرائی نہیں آتا بس ایسا ہی آتا ہے جیسے سب تلتے ہیں,negative,food and recipes,True,neg,neg,neg
لیکن - - - - - کیا کروں ابھی صرف انڈے بنانے کی ایک ہی ترکیب ملی ہے - اب باقی کی ملیں تو یہ لکھیں,neutral,food and recipes,True,neu,neu,neu
لو جی یہی ترکیب تو میں آپکو لکھنے والا تھا بس یہ احتیاط رکھیئے کہ زردی ٹوٹنے نہ پائے اور تلتے ہوئے زردی سخت نہ ہو جائے,positive,food and recipes,True,pos,pos,pos
